proxy,response,loginc,logarea,dwt,psu,stratum
33811,0,,,144.7962,45,41
31979.27,0,,,1404.101,45,41
31557,1,6.214608,4.382027,144.7962,45,41
31979,0,,,144.7962,45,41
31059,1,6.613384,4.248495,144.7962,45,41
31721,1,7.549609,4.744932,144.7962,45,41
31862,1,6.907755,4.317488,144.7962,45,41
35313,0,,,144.7962,45,41
30112.66,0,,,1404.101,45,41
30678,0,,,144.7962,45,41
34852,0,,,144.7962,45,41
34852.4,0,,,1404.101,45,41
31513.66,0,,,1404.101,45,41
29897,0,,,144.7962,45,41
30305,0,,,144.7962,45,41
31181,0,,,144.7962,45,41
33190.34,1,7.003066,4.49981,1404.101,45,41
32217,0,,,144.7962,45,41
29897,0,,,144.7962,45,41
32216,1,7.600903,4.584968,144.7962,45,41
31486.85,0,,,1404.101,45,41
30113,0,,,144.7962,45,41
31119,1,6.261492,4.007333,144.7962,45,41
30482,0,,,144.7962,45,41
31015,0,,,144.7962,45,41
30766,0,,,144.7962,45,41
32216,0,,,144.7962,45,41
30887,1,7.244227,4.248495,144.7962,45,41
34651,0,,,144.7962,45,41
31196.71,0,,,1404.101,45,41
30910,1,6.345636,3.78419,144.7962,45,41
31015,0,,,144.7962,45,41
33190.34,0,,,1404.101,45,41
33811,1,6.499787,4.007333,144.7962,45,41
32506,0,,,144.7962,45,41
33077,0,,,144.7962,45,41
30352,1,6.126869,4.29046,144.7962,45,41
31773,0,,,144.7962,45,41
34158,0,,,144.7962,45,41
30305,0,,,144.7962,45,41
32506,0,,,144.7962,45,41
31979,0,,,144.7962,45,41
30588,0,,,144.7962,45,41
31489.27,1,6.109248,3.806663,1404.101,45,41
33310,1,7.313221,4.219508,144.7962,45,41
31246.08,1,6.802395,3.850147,1404.101,45,41
33684,0,,,144.7962,45,41
33012.54,0,,,1404.101,45,41
37805,0,,,151.1751,227,42
38138.08,1,8.160519,4.787492,1568.45,227,42
39895,0,,,151.1751,227,42
34302.98,0,,,1568.45,227,42
39895,0,,,151.1751,227,42
32545.34,1,6.224558,3.89182,801.5228,227,42
36619.13,0,,,1568.45,227,42
36789.94,0,,,801.5228,227,42
40684,0,,,151.1751,227,42
39718.55,0,,,2885.254,227,42
37461.96,1,8.039157,4.990433,1568.45,227,42
37027.33,0,,,1568.45,227,42
37155.38,0,,,801.5228,227,42
37027.33,0,,,1568.45,227,42
37461.96,0,,,1568.45,227,42
37461.96,1,7.937375,5.075174,1568.45,227,42
37347.2,1,7.495542,4.49981,2885.254,227,42
38231.5,1,8.294049,5.940171,1568.45,227,42
31214.45,1,7.003066,4.094345,801.5228,227,42
41425,0,,,151.1751,227,42
40684.06,0,,,1568.45,227,42
37094.39,0,,,2885.254,227,42
38082.29,0,,,1568.45,227,42
36619,1,6.802395,4.204693,151.1751,227,42
37861,0,,,151.1751,227,42
37192.99,0,,,1568.45,227,42
34404.74,0,,,1568.45,227,42
38491,1,6.437752,3.806663,151.1751,227,42
37155,0,,,151.1751,227,42
37461.96,0,,,1568.45,227,42
37461.96,0,,,1568.45,227,42
36571,0,,,151.1751,227,42
36185.78,0,,,801.5228,227,42
35679.86,0,,,801.5228,227,42
37193,0,,,151.1751,227,42
37155.38,0,,,1568.45,227,42
32783.93,0,,,2885.254,227,42
37192.99,0,,,1568.45,227,42
37155,0,,,151.1751,227,42
35070.81,0,,,1568.45,227,42
37192.99,0,,,1568.45,227,42
31922.6,0,,,1568.45,227,42
40955.42,0,,,2885.254,227,42
32610.68,0,,,1568.45,227,42
36723.72,1,8.160519,5.393628,1568.45,227,42
35384.88,0,,,1568.45,227,42
37155.38,1,7.003066,4.248495,801.5228,227,42
36571.28,0,,,1568.45,227,42
32610.68,0,,,801.5228,227,42
38138.08,1,8.006368,5.298317,1568.45,227,42
37027,1,7.090077,4.094345,151.1751,227,42
36789.94,1,7.824046,5.438079,801.5228,227,42
39485.44,0,,,801.5228,227,42
38053.51,0,,,2885.254,227,42
37192.99,0,,,1568.45,227,42
36571.28,0,,,1568.45,227,42
38476.83,1,7.130899,4.317488,2885.254,227,42
26709,0,,,151.1751,227,42
32545.34,0,,,1568.45,227,42
38082,1,7.244227,4.60517,151.1751,227,42
36619.13,0,,,1568.45,227,42
38877.45,0,,,1568.45,227,42
34731.6,1,7.600903,5.075174,1568.45,227,42
37193,0,,,151.1751,227,42
39547.98,1,8.517193,5.480639,801.5228,227,42
38422.9,1,8.160519,4.60517,1568.45,227,42
38760.04,1,7.467371,5.010635,1568.45,227,42
37544.74,0,,,1568.45,227,42
32093.13,1,6.956545,4.248495,1568.45,227,42
37192.99,0,,,1568.45,227,42
38082.29,1,7.313221,4.60517,1568.45,227,42
39747.49,1,7.882315,4.60517,1568.45,227,42
39135.79,0,,,2885.254,227,42
36761.39,0,,,801.5228,227,42
37385.54,1,7.937375,5.010635,1568.45,227,42
37155.38,0,,,1568.45,227,42
39895.14,0,,,1568.45,227,42
37992.65,0,,,1568.45,227,42
31922.6,0,,,1568.45,227,42
36458.36,0,,,1568.45,227,42
41208.45,0,,,1568.45,227,42
36832,0,,,151.1751,227,42
37385.54,0,,,1568.45,227,42
37308.67,0,,,2885.254,227,42
39548,0,,,151.1751,227,42
39547.98,1,8.517193,5.298317,1568.45,227,42
37677,1,5.924256,3.912023,151.1751,227,42
41425,0,,,151.1751,227,42
32545,0,,,151.1751,227,42
36897.14,0,,,1568.45,227,42
38673.8,0,,,801.5228,227,42
38448.28,1,7.438384,4.553877,2885.254,227,42
37462,1,7.538495,4.844187,151.1751,227,42
37677.38,0,,,2885.254,227,42
37155.38,0,,,801.5228,227,42
36832,0,,,151.1751,227,42
35811.28,0,,,2885.254,227,42
34802.35,0,,,801.5228,227,42
26708.96,0,,,801.5228,227,42
31214.45,1,8.612503,5.010635,801.5228,227,42
36155.7,1,7.600903,4.094345,801.5228,227,42
40537.09,0,,,1568.45,227,42
36482.79,0,,,801.5228,227,42
40684,1,8.006368,5.247024,151.1751,227,42
37677.38,0,,,1568.45,227,42
31657.21,0,,,1088.347,234,42
35579.74,1,8.070906,5.010635,2132.074,234,42
33403.12,0,,,1088.347,234,42
32568,1,8.160519,4.867535,141.4894,234,42
31657.21,1,7.495542,4.248495,1088.347,234,42
36387.14,0,,,4095.093,234,42
32567.69,0,,,1088.347,234,42
33890.71,1,7.003066,4.248495,1088.347,234,42
34158,0,,,141.4894,234,42
36925.78,1,6.802395,3.912023,2132.074,234,42
38138.12,1,8.242756,4.905275,2132.074,234,42
35097.58,1,7.549609,4.317488,1088.347,234,42
36182.51,0,,,2132.074,234,42
32567.69,0,,,1088.347,234,42
36596.89,0,,,2132.074,234,42
36183,0,,,141.4894,234,42
31169,0,,,141.4894,234,42
38942.55,1,7.696213,4.382027,2132.074,234,42
36183,0,,,141.4894,234,42
32740.91,0,,,1088.347,234,42
33283.89,1,7.495542,4.248495,1088.347,234,42
35871.65,1,7.824046,4.382027,1088.347,234,42
32489.21,1,7.549609,4.65396,1088.347,234,42
37988,0,,,141.4894,234,42
36603.11,0,,,2132.074,234,42
31657.21,1,6.907755,4.007333,1088.347,234,42
35097.58,0,,,1088.347,234,42
34441.08,0,,,1088.347,234,42
35076.97,0,,,2132.074,234,42
34441.08,0,,,1088.347,234,42
36316,1,5.521461,4.60517,141.4894,234,42
34441,1,6.802395,4.174387,141.4894,234,42
31657.21,0,,,1088.347,234,42
33283.89,0,,,1088.347,234,42
35077,1,7.244227,4.787492,141.4894,234,42
31657.21,0,,,1088.347,234,42
33275,1,6.345636,3.401197,141.4894,234,42
38097,0,,,141.4894,234,42
38097,0,,,141.4894,234,42
35871.65,0,,,1088.347,234,42
35098,1,6.907755,5.010635,141.4894,234,42
36233.21,0,,,2132.074,234,42
35097.58,0,,,1088.347,234,42
33403,0,,,141.4894,234,42
35913.69,1,7.600903,4.174387,2132.074,234,42
31657,0,,,141.4894,234,42
32568,0,,,141.4894,234,42
36110.57,1,6.802395,4.564348,1088.347,234,42
36917.9,0,,,1088.347,234,42
36183,0,,,141.4894,234,42
38943,1,7.17012,4.382027,141.4894,234,42
36026.98,1,7.824046,4.454347,2132.074,234,42
37418.1,1,8.160519,4.787492,2132.074,234,42
38138.12,0,,,2132.074,234,42
36027,0,,,141.4894,234,42
36026.98,0,,,2132.074,234,42
35203,0,,,141.4894,234,42
31657.21,0,,,1088.347,234,42
37987.99,0,,,2132.074,234,42
35276.84,1,7.901007,4.343805,2132.074,234,42
39275,0,,,141.4894,234,42
33284,0,,,141.4894,234,42
36603.11,0,,,2132.074,234,42
31657,1,6.907755,4.025352,141.4894,234,42
36120.33,0,,,2132.074,234,42
38138,0,,,141.4894,234,42
36233.21,1,8.411833,5.393628,2132.074,234,42
35098,1,8.006368,4.317488,141.4894,234,42
33275,1,6.684612,4.941642,141.4894,234,42
32567.69,0,,,1088.347,234,42
35277,0,,,141.4894,234,42
33284,0,,,141.4894,234,42
37867,1,6.684612,4.317488,141.4894,234,42
35872,0,,,141.4894,234,42
35068.1,0,,,1088.347,234,42
35872,0,,,141.4894,234,42
31657.21,0,,,1088.347,234,42
32209.9,1,7.438384,4.094345,1088.347,234,42
36316,0,,,141.4894,234,42
33483,1,7.863267,4.60517,141.4894,234,42
32568,1,7.600903,4.369448,141.4894,234,42
32210,0,,,141.4894,234,42
35097.58,1,7.090077,4.317488,1088.347,234,42
32567.69,1,8.160519,4.787492,1088.347,234,42
33120.54,0,,,1088.347,234,42
35872,0,,,141.4894,234,42
33121,0,,,141.4894,234,42
35872,0,,,141.4894,234,42
38097.04,0,,,4095.093,234,42
34158,0,,,141.4894,234,42
36697,0,,,141.4894,234,42
32740.91,1,7.824046,4.60517,1088.347,234,42
31169,0,,,141.4894,234,42
35913.69,0,,,2132.074,234,42
38298,0,,,141.4894,234,42
38138,1,7.575585,4.787492,141.4894,234,42
32741,0,,,141.4894,234,42
36387,1,6.363028,4.584968,141.4894,234,42
37987.99,1,7.824046,5.298317,2132.074,234,42
31657,0,,,141.4894,234,42
33482.73,0,,,1088.347,234,42
31657,0,,,141.4894,234,42
36120.33,0,,,1088.347,234,42
37988,0,,,141.4894,234,42
38097.04,0,,,4095.093,234,42
35203.03,0,,,2132.074,234,42
26056.15,0,,,1088.347,234,42
31210,1,6.802395,4.025352,141.4894,234,42
35203.03,0,,,2132.074,234,42
35579.74,1,6.802395,4.49981,2132.074,234,42
38097,1,7.244227,4.382027,141.4894,234,42
36027,0,,,141.4894,234,42
31657,0,,,141.4894,234,42
36799.91,0,,,1088.347,234,42
36120.33,0,,,1088.347,234,42
33121,0,,,141.4894,234,42
36120.33,0,,,1088.347,234,42
38138.12,0,,,2132.074,234,42
33403.12,0,,,1088.347,234,42
35098,0,,,141.4894,234,42
35097.58,1,8.294049,4.867535,1088.347,234,42
37867.48,0,,,2132.074,234,42
36120.33,0,,,1088.347,234,42
35580,0,,,141.4894,234,42
38943,0,,,141.4894,234,42
35097.58,0,,,1088.347,234,42
38298,0,,,141.4894,234,42
35097.58,1,8.006368,4.941642,1088.347,234,42
38375.85,1,8.411833,4.70048,2132.074,234,42
32740.91,0,,,1088.347,234,42
38097.04,0,,,4095.093,234,42
36183,0,,,141.4894,234,42
36120,0,,,141.4894,234,42
35203.03,0,,,2132.074,234,42
33274.99,0,,,1088.347,234,42
36027,0,,,141.4894,234,42
35913.69,0,,,2132.074,234,42
36316,0,,,141.4894,234,42
33890.71,0,,,1088.347,234,42
36952.36,0,,,1948.013,266,42
36672.06,1,7.649693,4.682131,1043.772,266,42
35900.59,0,,,1948.013,266,42
36992.06,1,7.824046,5.010635,4211.17,266,42
36672.06,0,,,1043.772,266,42
36473.75,1,7.824046,4.60517,1043.772,266,42
35635.98,0,,,1043.772,266,42
36672.06,0,,,1043.772,266,42
35684,0,,,410.4308,266,42
36125,0,,,410.4308,266,42
36032.64,0,,,1043.772,266,42
36672.06,0,,,1043.772,266,42
36941.96,0,,,1948.013,266,42
36811.66,0,,,1948.013,266,42
36952.36,0,,,1948.013,266,42
35636,0,,,410.4308,266,42
35842.02,1,7.438384,4.941642,1043.772,266,42
35195.09,0,,,1043.772,266,42
35842.02,0,,,1043.772,266,42
36811.66,1,7.17012,4.60517,1948.013,266,42
36992.06,0,,,4211.17,266,42
35900.59,0,,,1948.013,266,42
35635.98,0,,,1043.772,266,42
35596.83,1,6.39693,4.812184,1043.772,266,42
36811.66,1,7.600903,4.976734,1948.013,266,42
34915.84,1,7.549609,4.787492,1948.013,266,42
36672.06,0,,,1043.772,266,42
35683.78,0,,,1948.013,266,42
35900.59,0,,,1948.013,266,42
35842.02,1,7.522941,4.624973,1043.772,266,42
36672.06,0,,,1043.772,266,42
35842.02,0,,,1043.772,266,42
35842.02,0,,,1043.772,266,42
36672.06,1,7.17012,3.912023,1043.772,266,42
35683.78,0,,,1948.013,266,42
35842.02,1,8.160519,4.941642,1043.772,266,42
35842.02,0,,,1043.772,266,42
36811.66,0,,,1948.013,266,42
35596.83,0,,,1043.772,266,42
34915.84,0,,,1948.013,266,42
36672.06,0,,,1043.772,266,42
36952.36,0,,,1948.013,266,42
36811.66,0,,,1948.013,266,42
35635.98,0,,,1043.772,266,42
35053.86,1,8.294049,4.787492,1948.013,266,42
36168.59,1,7.824046,4.787492,1948.013,266,42
35195.09,0,,,1043.772,266,42
36191.88,0,,,1948.013,266,42
36952,1,7.17012,4.60517,410.4308,266,42
35195,0,,,410.4308,266,42
36473.75,1,8.517193,4.976734,1043.772,266,42
36672.06,0,,,1043.772,266,42
36811.66,0,,,1948.013,266,42
36941.96,0,,,1948.013,266,42
37068.02,0,,,1948.013,266,42
36672.06,0,,,1043.772,266,42
35842.02,0,,,1043.772,266,42
36672.06,0,,,1043.772,266,42
36672,0,,,410.4308,266,42
33919.77,1,7.467371,4.60517,1043.772,266,42
36941.96,0,,,1948.013,266,42
34751.62,0,,,4211.17,266,42
36811.66,0,,,1948.013,266,42
36672.06,0,,,1043.772,266,42
35195.09,0,,,1043.772,266,42
35596.83,0,,,1043.772,266,42
36672.06,1,7.824046,4.787492,1043.772,266,42
36812,1,5.991465,3.637586,410.4308,266,42
35683.78,0,,,1948.013,266,42
35842.02,0,,,1043.772,266,42
36191.88,0,,,1948.013,266,42
36177.39,0,,,4211.17,266,42
36941.96,0,,,1948.013,266,42
35900.59,0,,,1948.013,266,42
35842.02,0,,,1043.772,266,42
36672.06,0,,,1043.772,266,42
36811.66,0,,,1948.013,266,42
36672.06,0,,,1043.772,266,42
36191.88,0,,,1948.013,266,42
36672.06,0,,,1043.772,266,42
36672,1,7.402452,4.70048,410.4308,266,42
36672.06,0,,,1043.772,266,42
37713.41,0,,,1948.013,266,42
34852.93,0,,,1043.772,266,42
36811.66,0,,,1948.013,266,42
35842.02,0,,,1043.772,266,42
30686.56,0,,,1504.645,284,43
30850.05,0,,,1504.645,284,43
29628,1,7.495542,4.787492,147.6616,284,43
31240.34,0,,,1504.645,284,43
31071.9,0,,,1504.645,284,43
32805.42,0,,,1504.645,284,43
30686.56,0,,,1504.645,284,43
32734,0,,,147.6616,284,43
30527,0,,,147.6616,284,43
30303,0,,,147.6616,284,43
29628,0,,,147.6616,284,43
32733.72,1,7.146772,4.317488,1504.645,284,43
32046.05,1,7.130899,4.867535,1504.645,284,43
31240.34,1,8.006368,4.248495,1504.645,284,43
31746.69,0,,,1504.645,284,43
33207,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
30470,0,,,147.6616,284,43
31747,1,6.925595,4.248495,147.6616,284,43
30525,1,6.39693,4.094345,147.6616,284,43
30050.95,0,,,1504.645,284,43
29628,0,,,147.6616,284,43
31527.51,1,7.090077,4.60517,1504.645,284,43
31377,1,7.901007,4.406719,147.6616,284,43
31240,1,7.130899,3.912023,147.6616,284,43
31334,0,,,147.6616,284,43
31672,1,5.968708,3.401197,147.6616,284,43
32287,0,,,147.6616,284,43
30869.81,1,7.003066,4.787492,1504.645,284,43
29628,0,,,147.6616,284,43
29855,1,6.55108,4.804021,147.6616,284,43
32680,0,,,147.6616,284,43
31377.39,0,,,1504.645,284,43
32680,0,,,147.6616,284,43
31615,0,,,147.6616,284,43
31672,0,,,147.6616,284,43
32695,0,,,147.6616,284,43
30470,0,,,147.6616,284,43
30850.05,0,,,1504.645,284,43
33845.17,0,,,1504.645,284,43
31990,1,7.090077,4.060443,147.6616,284,43
30469.99,0,,,1504.645,284,43
31071.9,1,6.912743,3.951244,1504.645,284,43
30870,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
30303,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
30758,0,,,147.6616,284,43
31072,0,,,147.6616,284,43
29862,0,,,147.6616,284,43
32680,0,,,147.6616,284,43
32680,0,,,147.6616,284,43
32046.05,0,,,1504.645,284,43
32805,0,,,147.6616,284,43
31418.38,1,7.438384,4.204693,1504.645,284,43
32275.82,1,7.313221,4.49981,1504.645,284,43
32046.05,1,7.377759,4.094345,1504.645,284,43
30758,0,,,147.6616,284,43
31072,0,,,147.6616,284,43
30303,0,,,147.6616,284,43
29628,0,,,147.6616,284,43
33207,0,,,147.6616,284,43
30757.77,1,7.549609,4.49981,1504.645,284,43
31747,0,,,147.6616,284,43
30524.51,1,7.160069,4.836282,3155.066,284,43
33207,0,,,147.6616,284,43
29628,1,6.974479,4.094345,147.6616,284,43
31377,1,6.887553,4.248495,147.6616,284,43
30882,0,,,147.6616,284,43
29862,0,,,147.6616,284,43
29835.41,0,,,1504.645,284,43
30469.99,0,,,1504.645,284,43
30520.64,0,,,1504.645,284,43
31822,1,6.586172,4.094345,147.6616,284,43
30800,0,,,147.6616,284,43
34051,1,7.408531,4.442651,147.6616,284,43
32046,0,,,147.6616,284,43
29627.61,0,,,1504.645,284,43
33207.18,0,,,1504.645,284,43
30525,0,,,147.6616,284,43
31418,0,,,147.6616,284,43
31072,0,,,147.6616,284,43
30882.46,0,,,1504.645,284,43
31343.67,1,7.824046,4.65396,3155.066,284,43
33207,1,6.424869,4.644391,147.6616,284,43
31072,0,,,147.6616,284,43
32046,0,,,147.6616,284,43
31473,0,,,147.6616,284,43
31053.92,0,,,1504.645,284,43
32679.87,0,,,1504.645,284,43
30882.46,0,,,1504.645,284,43
32805.42,0,,,1504.645,284,43
31240.34,0,,,1504.645,284,43
30521,0,,,147.6616,284,43
32734,0,,,147.6616,284,43
30525,0,,,147.6616,284,43
31054,1,6.660575,4.043051,147.6616,284,43
31990.24,0,,,1504.645,284,43
30525,0,,,147.6616,284,43
30686.56,0,,,1504.645,284,43
32805,1,7.17012,4.382027,147.6616,284,43
31418.38,0,,,1504.645,284,43
29628,0,,,147.6616,284,43
31418,0,,,147.6616,284,43
30051,1,6.839477,4.248495,147.6616,284,43
30758,1,7.244227,4.094345,147.6616,284,43
32679.87,0,,,1504.645,284,43
31377,1,7.090077,3.912023,147.6616,284,43
30524.51,0,,,3155.066,284,43
30521,0,,,147.6616,284,43
30469.99,0,,,1504.645,284,43
32679.87,0,,,3155.066,284,43
30758,0,,,147.6616,284,43
30521,1,7.600903,4.49981,147.6616,284,43
29628,1,6.632002,4.094345,147.6616,284,43
32805.42,0,,,1504.645,284,43
29854.67,0,,,1504.645,284,43
30850,1,6.620073,4.248495,147.6616,284,43
30527,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
29835.41,0,,,1504.645,284,43
31072,1,6.914731,4.634729,147.6616,284,43
32046,0,,,147.6616,284,43
30870,1,7.126087,4.477337,147.6616,284,43
32680,0,,,147.6616,284,43
30050.95,0,,,1504.645,284,43
32046.05,0,,,1504.645,284,43
32933.62,0,,,1504.645,284,43
30687,0,,,147.6616,284,43
30870,0,,,147.6616,284,43
30051,0,,,147.6616,284,43
30470,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
31054,0,,,147.6616,284,43
30520.64,0,,,1504.645,284,43
30469.99,0,,,1504.645,284,43
32734,0,,,147.6616,284,43
30527,0,,,147.6616,284,43
29628,1,7.402452,4.406719,147.6616,284,43
30850,0,,,147.6616,284,43
31071.9,1,8.006368,4.867535,1504.645,284,43
31071.9,0,,,1504.645,284,43
30470,0,,,147.6616,284,43
33519.65,1,8.006368,4.60517,1504.645,284,43
30687,0,,,147.6616,284,43
30520.64,0,,,1504.645,284,43
31240.34,0,,,1504.645,284,43
33207,0,,,147.6616,284,43
30469.99,0,,,1504.645,284,43
32287,0,,,147.6616,284,43
30051,0,,,147.6616,284,43
31473.17,0,,,1504.645,284,43
31334,0,,,147.6616,284,43
30809,0,,,147.6616,284,43
29628,0,,,147.6616,284,43
30051,0,,,147.6616,284,43
30800,1,6.907755,4.248495,147.6616,284,43
32287.48,0,,,1504.645,284,43
30527.15,0,,,1504.645,284,43
29854.67,0,,,1504.645,284,43
31377,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
32805.42,0,,,1504.645,284,43
31672,0,,,147.6616,284,43
30758,0,,,147.6616,284,43
32046,1,7.056175,4.204693,147.6616,284,43
30870,0,,,147.6616,284,43
31615,0,,,147.6616,284,43
30757.77,0,,,1504.645,284,43
29628,0,,,147.6616,284,43
31473,0,,,147.6616,284,43
30882,0,,,147.6616,284,43
32046.05,1,7.600903,4.744932,1504.645,284,43
32805,0,,,147.6616,284,43
31377,0,,,147.6616,284,43
30800,0,,,147.6616,284,43
32734,0,,,147.6616,284,43
32275.82,1,7.824046,4.787492,1504.645,284,43
30521,0,,,147.6616,284,43
30527.15,1,6.875232,4.248495,1504.645,284,43
32748,1,5.843544,2.302585,147.6616,284,43
30470,1,6.548219,3.912023,147.6616,284,43
31240,0,,,147.6616,284,43
32748,0,,,147.6616,284,43
30373,0,,,147.6616,284,43
31377.39,1,7.495542,4.158883,1504.645,284,43
31071.9,1,7.17012,4.65396,1504.645,284,43
26339.51,0,,,1504.645,284,43
31240,1,7.495542,4.60517,147.6616,284,43
29628,1,5.755742,3.871201,147.6616,284,43
31690.91,1,7.438384,5.192957,1504.645,284,43
30303,0,,,147.6616,284,43
30050.95,1,7.05099,4.276666,1504.645,284,43
30520.64,0,,,1504.645,284,43
30882,0,,,147.6616,284,43
31747,0,,,147.6616,284,43
32680,0,,,147.6616,284,43
30527,1,7.090077,4.248495,147.6616,284,43
30882,0,,,147.6616,284,43
30051,0,,,147.6616,284,43
31848,1,7.467371,4.276666,147.6616,284,43
34051.1,0,,,1504.645,284,43
31418,1,6.774224,4.356709,147.6616,284,43
31377,0,,,147.6616,284,43
30470,1,6.981935,4.248495,147.6616,284,43
30527,1,7.090077,4.70048,147.6616,284,43
29628,0,,,147.6616,284,43
28598,1,7.21524,4.060443,147.9942,288,43
25957,0,,,147.9942,288,43
27297,0,,,147.9942,288,43
28126,1,6.756932,4.248495,147.9942,288,43
28957,0,,,147.9942,288,43
28313.34,0,,,1322.175,288,43
31865,1,7.824046,4.867535,147.9942,288,43
30924,1,6.856462,4.043051,147.9942,288,43
29675,0,,,147.9942,288,43
26867,1,6.152733,3.401197,147.9942,288,43
28692,1,6.802395,4.007333,147.9942,288,43
26524.79,0,,,1322.175,288,43
30924,0,,,147.9942,288,43
27255,1,6.437752,4.094345,147.9942,288,43
30033.16,0,,,1322.175,288,43
31443.96,1,7.352441,4.60517,1322.175,288,43
28749,0,,,147.9942,288,43
28551.59,1,6.907755,4.644391,1322.175,288,43
31444,0,,,147.9942,288,43
31488,1,6.39693,3.555348,147.9942,288,43
31444,0,,,147.9942,288,43
27007.45,1,7.522941,3.806663,1322.175,288,43
28535,0,,,147.9942,288,43
30305.43,0,,,1322.175,288,43
26546,0,,,147.9942,288,43
32583.63,0,,,1322.175,288,43
31444,1,7.600903,3.401197,147.9942,288,43
26525,0,,,147.9942,288,43
26017,0,,,147.9942,288,43
28957,1,5.843544,2.995732,147.9942,288,43
28704.05,0,,,1322.175,288,43
30924,0,,,147.9942,288,43
27194,1,6.084499,2.995732,147.9942,288,43
28552,0,,,147.9942,288,43
31444,0,,,147.9942,288,43
31444,0,,,147.9942,288,43
30306.06,0,,,1322.175,288,43
29138,0,,,147.9942,288,43
27194,0,,,147.9942,288,43
26546.27,1,7.090077,4.248495,1322.175,288,43
28036,0,,,147.9942,288,43
27255,0,,,147.9942,288,43
25314.11,0,,,1322.175,288,43
25892,0,,,147.9942,288,43
25723.31,1,7.783224,4.382027,1322.175,288,43
28313,1,7.119636,4.454347,147.9942,288,43
29843.41,1,8.070906,4.382027,1322.175,288,43
27239.06,0,,,1322.175,288,43
28493,1,6.883462,3.78419,147.9942,288,43
24306.31,0,,,5258.293,288,43
24208,0,,,147.9942,288,43
25314,0,,,147.9942,288,43
29591.09,0,,,1322.175,288,43
28552,1,7.438384,3.806663,147.9942,288,43
28552,0,,,147.9942,288,43
31443.96,1,7.467371,4.787492,1322.175,288,43
27194,0,,,147.9942,288,43
27239,1,7.438384,4.094345,147.9942,288,43
28812.93,0,,,1322.175,288,43
29452,0,,,147.9942,288,43
26547,1,6.413459,3.496508,147.9942,288,43
26867.09,1,6.856462,3.988984,1322.175,288,43
26484,0,,,147.9942,288,43
29843.41,1,6.727432,4.356709,4081.437,288,43
27297.44,0,,,1322.175,288,43
27007,0,,,147.9942,288,43
23344.99,0,,,1322.175,288,43
23616,0,,,147.9942,288,43
28960.16,0,,,1322.175,288,43
28313,0,,,147.9942,288,43
28581.07,1,6.684612,3.688879,1322.175,288,43
25838.5,0,,,1322.175,288,43
30306,0,,,147.9942,288,43
30923.63,0,,,1322.175,288,43
